sales_id,product_id,sale_date,retailer_id,quantity_sold,selling_price
2841,67,2023-10-16,199,214,19.57
2842,68,2023-10-16,167,258,24.0
2843,70,2023-10-16,32,174,50.08
2844,72,2023-10-16,14,140,53.77
2845,78,2023-10-16,181,100,54.37
2846,79,2023-10-16,6,86,29.18
2847,81,2023-10-16,85,150,32.81
2848,82,2023-10-16,160,83,41.29
2849,84,2023-10-16,183,163,38.86
2850,87,2023-10-16,20,257,113.64
2851,88,2023-10-16,132,108,168.96
2852,92,2023-10-16,168,44,139.65
2853,94,2023-10-16,207,42,102.53
2854,96,2023-10-16,102,102,140.1
2855,97,2023-10-16,66,136,102.01
2856,99,2023-10-16,55,106,183.16
2857,100,2023-10-16,117,95,139.17
2858,105,2023-10-16,188,49,103.54
2859,106,2023-10-16,83,58,170.77
2860,107,2023-10-16,194,97,149.86
2861,108,2023-10-16,60,167,136.23
2862,109,2023-10-16,167,438,188.01
2863,111,2023-10-16,183,99,99.13
2864,112,2023-10-16,173,108,91.54
2865,113,2023-10-16,146,75,76.77
2866,114,2023-10-16,88,300,44.41
2867,116,2023-10-16,113,67,118.87
2868,117,2023-10-16,8,82,152.92
2869,118,2023-10-16,113,67,68.84
2870,119,2023-10-16,114,81,61.93
2871,122,2023-10-16,145,135,28.62
2872,124,2023-10-16,84,64,41.28
2873,126,2023-10-16,124,135,133.6
2874,127,2023-10-16,101,81,127.41
2875,129,2023-10-16,190,203,118.57
2876,130,2023-10-16,195,133,47.91
2877,131,2023-10-16,106,94,34.37
2878,132,2023-10-16,164,71,143.48
2879,134,2023-10-16,109,90,95.49
2880,137,2023-10-16,9,52,166.8
2881,138,2023-10-16,191,106,89.42
2882,139,2023-10-16,78,109,65.85
2883,144,2023-10-16,121,399,149.69
2884,145,2023-10-16,176,58,31.86
2885,147,2023-10-16,55,82,64.23
2886,148,2023-10-16,25,83,39.73
2887,150,2023-10-16,186,95,58.09
2888,155,2023-10-16,163,71,111.86
2889,157,2023-10-16,87,122,47.33
2890,158,2023-10-16,104,201,23.17
2891,159,2023-10-16,72,90,110.21
2892,160,2023-10-16,150,32,99.76
2893,161,2023-10-16,78,216,59.12
2894,162,2023-10-16,118,108,109.19
2895,163,2023-10-16,55,228,64.47
2896,164,2023-10-16,144,56,33.51
2897,165,2023-10-16,92,55,115.0
2898,166,2023-10-16,6,66,76.67
2899,167,2023-10-16,26,207,60.07
2900,168,2023-10-16,161,214,48.58
2901,169,2023-10-16,138,259,29.01
2902,1,2023-10-23,120,107,45.04
2903,3,2023-10-23,181,178,14.92
2904,5,2023-10-23,169,118,37.38
2905,6,2023-10-23,67,49,11.66
2906,10,2023-10-23,86,80,15.27
2907,11,2023-10-23,104,147,28.47
2908,12,2023-10-23,37,19,34.3
2909,13,2023-10-23,133,82,40.72
2910,14,2023-10-23,214,93,32.89
2911,15,2023-10-23,1,212,43.77
2912,16,2023-10-23,209,348,37.42
2913,17,2023-10-23,154,162,9.08
2914,19,2023-10-23,151,198,46.53
2915,21,2023-10-23,70,44,12.72
2916,23,2023-10-23,149,160,38.49
2917,26,2023-10-23,19,217,25.79
2918,30,2023-10-23,83,47,34.75
2919,31,2023-10-23,46,92,46.03
2920,33,2023-10-23,168,74,25.68
2921,35,2023-10-23,162,176,30.15
2922,38,2023-10-23,89,44,29.23
2923,39,2023-10-23,109,117,32.48
2924,40,2023-10-23,20,57,10.19
2925,42,2023-10-23,49,137,39.61
2926,44,2023-10-23,196,118,50.82
2927,45,2023-10-23,140,66,17.34
2928,47,2023-10-23,116,78,9.74
2929,51,2023-10-23,32,156,40.86
2930,54,2023-10-23,180,87,25.65
2931,57,2023-10-23,166,101,36.08
2932,60,2023-10-23,69,40,19.54
2933,62,2023-10-23,196,41,43.79
2934,63,2023-10-23,209,294,55.47
2935,64,2023-10-23,61,75,17.69
2936,66,2023-10-23,24,32,46.24
2937,67,2023-10-23,175,82,19.45
2938,68,2023-10-23,84,58,23.57
2939,70,2023-10-23,148,100,49.07
2940,72,2023-10-23,113,144,52.98
2941,73,2023-10-23,190,115,37.48
2942,75,2023-10-23,149,129,37.94
2943,81,2023-10-23,124,95,33.38
2944,82,2023-10-23,6,137,41.75
2945,83,2023-10-23,110,55,41.64
2946,84,2023-10-23,127,121,38.15
2947,85,2023-10-23,25,80,23.47
2948,86,2023-10-23,46,75,169.48
2949,87,2023-10-23,141,192,112.65
2950,88,2023-10-23,112,86,169.19
2951,90,2023-10-23,165,160,124.41
2952,91,2023-10-23,64,174,92.52
2953,92,2023-10-23,2,97,142.93
2954,93,2023-10-23,21,23,172.71
2955,94,2023-10-23,183,109,103.09
2956,95,2023-10-23,173,127,110.62
2957,96,2023-10-23,124,108,142.68
2958,97,2023-10-23,155,70,102.16
2959,98,2023-10-23,143,70,159.04
2960,106,2023-10-23,177,56,170.52
2961,107,2023-10-23,56,125,152.6
2962,108,2023-10-23,7,234,135.8
2963,109,2023-10-23,86,106,185.88
2964,110,2023-10-23,142,60,86.12
2965,111,2023-10-23,61,49,100.41
2966,114,2023-10-23,112,66,43.71
2967,116,2023-10-23,73,75,121.73
2968,118,2023-10-23,175,54,68.04
2969,120,2023-10-23,108,57,145.8
2970,123,2023-10-23,67,65,158.6
2971,124,2023-10-23,132,95,42.21
2972,126,2023-10-23,55,223,137.01
2973,127,2023-10-23,155,42,130.69
2974,129,2023-10-23,215,192,121.02
2975,130,2023-10-23,105,225,48.06
2976,132,2023-10-23,174,81,136.99
2977,135,2023-10-23,33,55,35.06
2978,139,2023-10-23,183,90,69.13
2979,141,2023-10-23,200,99,109.84
2980,143,2023-10-23,142,97,138.07
2981,144,2023-10-23,187,106,152.27
2982,145,2023-10-23,81,46,32.61
2983,146,2023-10-23,16,167,90.49
2984,147,2023-10-23,149,151,64.28
2985,148,2023-10-23,25,69,39.02
2986,149,2023-10-23,101,51,74.9
2987,150,2023-10-23,115,56,59.72
2988,154,2023-10-23,171,112,40.13
2989,156,2023-10-23,163,110,96.8
2990,157,2023-10-23,210,124,47.12
2991,158,2023-10-23,115,132,23.36
2992,159,2023-10-23,130,67,106.98
2993,161,2023-10-23,212,136,61.07
2994,162,2023-10-23,150,54,109.05
2995,163,2023-10-23,125,85,64.93
2996,164,2023-10-23,170,42,32.53
2997,166,2023-10-23,18,94,76.98
2998,168,2023-10-23,63,255,48.88
2999,169,2023-10-23,35,165,28.65
3000,170,2023-10-23,185,59,43.78
3001,4,2023-10-30,196,78,8.2
3002,5,2023-10-30,96,53,36.76
3003,7,2023-10-30,203,14,46.73
3004,9,2023-10-30,82,97,20.4
3005,10,2023-10-30,20,237,15.64
3006,11,2023-10-30,3,147,28.53
3007,13,2023-10-30,55,204,40.24
3008,14,2023-10-30,209,282,33.02
3009,15,2023-10-30,26,420,43.67
3010,16,2023-10-30,29,438,37.26
3011,18,2023-10-30,62,36,24.36
3012,19,2023-10-30,211,64,47.29
3013,21,2023-10-30,137,91,12.78
3014,22,2023-10-30,53,296,16.73
3015,26,2023-10-30,194,123,24.95
3016,27,2023-10-30,49,123,11.85
3017,30,2023-10-30,43,97,34.83
3018,31,2023-10-30,108,101,45.18
3019,33,2023-10-30,170,68,25.44
3020,35,2023-10-30,5,58,30.81
3021,36,2023-10-30,68,284,9.75
3022,37,2023-10-30,208,33,30.3
3023,38,2023-10-30,71,66,28.83
3024,39,2023-10-30,129,146,32.51
3025,40,2023-10-30,76,46,10.23
3026,42,2023-10-30,44,134,38.6
3027,44,2023-10-30,159,246,49.81
3028,46,2023-10-30,57,24,38.76
3029,47,2023-10-30,163,83,9.85
3030,49,2023-10-30,120,65,50.61
3031,50,2023-10-30,174,99,23.04
3032,52,2023-10-30,13,10,21.38
3033,55,2023-10-30,156,72,43.84
3034,56,2023-10-30,30,52,9.64
3035,57,2023-10-30,44,110,35.19
3036,60,2023-10-30,25,96,19.79
3037,63,2023-10-30,98,141,55.1
3038,64,2023-10-30,212,78,17.53
3039,65,2023-10-30,214,41,50.15
3040,67,2023-10-30,171,128,19.7
3041,68,2023-10-30,139,88,23.5
3042,69,2023-10-30,198,81,10.71
3043,71,2023-10-30,135,13,39.39
3044,72,2023-10-30,94,248,54.8
3045,74,2023-10-30,184,24,38.13
3046,75,2023-10-30,215,122,38.89
3047,76,2023-10-30,124,31,18.81
3048,77,2023-10-30,191,84,34.43
3049,79,2023-10-30,127,64,29.29
3050,81,2023-10-30,129,100,33.95
3051,82,2023-10-30,206,95,42.15
3052,83,2023-10-30,182,59,40.53
3053,84,2023-10-30,95,138,38.12
3054,85,2023-10-30,5,70,23.5
3055,87,2023-10-30,84,81,113.79
3056,89,2023-10-30,206,43,157.15
3057,91,2023-10-30,93,68,91.06
3058,92,2023-10-30,203,66,141.66
3059,94,2023-10-30,68,270,105.84
3060,96,2023-10-30,179,67,145.25
3061,97,2023-10-30,104,90,99.02
3062,99,2023-10-30,10,102,188.45
3063,101,2023-10-30,105,165,117.58
3064,102,2023-10-30,171,104,177.46
3065,103,2023-10-30,108,29,118.68
3066,105,2023-10-30,148,46,100.9
3067,106,2023-10-30,5,100,169.61
3068,108,2023-10-30,121,120,134.72
3069,109,2023-10-30,202,172,190.88
3070,111,2023-10-30,84,68,97.85
3071,112,2023-10-30,39,24,90.44
3072,114,2023-10-30,95,75,44.9
3073,115,2023-10-30,202,147,97.86
3074,116,2023-10-30,23,127,117.58
3075,117,2023-10-30,63,106,150.58
3076,119,2023-10-30,89,59,61.81
3077,120,2023-10-30,139,72,141.91
3078,122,2023-10-30,75,90,29.63
3079,123,2023-10-30,161,72,160.74
3080,124,2023-10-30,69,44,42.29
3081,126,2023-10-30,9,133,136.85
3082,128,2023-10-30,94,100,35.93
3083,129,2023-10-30,131,253,122.83
3084,130,2023-10-30,163,91,48.9
3085,131,2023-10-30,174,97,34.37
3086,132,2023-10-30,113,67,139.47
3087,134,2023-10-30,39,49,94.23
3088,139,2023-10-30,65,70,67.1
3089,140,2023-10-30,152,12,149.19
3090,143,2023-10-30,146,94,139.57
3091,144,2023-10-30,179,279,155.26
3092,145,2023-10-30,96,91,32.36
3093,146,2023-10-30,9,45,92.49
3094,148,2023-10-30,134,169,40.72
3095,150,2023-10-30,43,50,59.16
3096,151,2023-10-30,204,54,86.35
3097,153,2023-10-30,132,72,68.41
3098,156,2023-10-30,161,181,97.46
3099,157,2023-10-30,82,235,48.46
3100,158,2023-10-30,16,153,23.52
3101,159,2023-10-30,128,121,107.95
3102,161,2023-10-30,152,116,60.47
3103,162,2023-10-30,166,18,108.94
3104,163,2023-10-30,74,97,66.83
3105,165,2023-10-30,179,264,115.66
3106,166,2023-10-30,54,83,77.0
3107,167,2023-10-30,135,69,62.81
3108,168,2023-10-30,7,366,48.72
3109,169,2023-10-30,68,438,27.85
3110,1,2023-11-06,108,119,46.08
3111,3,2023-11-06,202,149,15.15
3112,4,2023-11-06,79,62,8.22
3113,6,2023-11-06,21,59,11.88
3114,7,2023-11-06,28,46,45.57
3115,8,2023-11-06,134,64,13.14
3116,9,2023-11-06,140,127,20.4
3117,10,2023-11-06,109,86,14.97
3118,11,2023-11-06,190,176,28.2
3119,13,2023-11-06,175,68,40.79
3120,15,2023-11-06,63,185,44.54
3121,16,2023-11-06,218,108,37.28
3122,18,2023-11-06,78,55,24.0
3123,19,2023-11-06,55,120,46.07
3124,20,2023-11-06,163,56,18.84
3125,21,2023-11-06,24,50,12.7
3126,22,2023-11-06,140,93,16.15
3127,24,2023-11-06,117,169,32.69
3128,25,2023-11-06,132,102,45.16
3129,26,2023-11-06,162,160,25.79
3130,27,2023-11-06,18,96,12.0
3131,28,2023-11-06,149,79,45.06
3132,29,2023-11-06,110,102,35.14
3133,31,2023-11-06,138,219,45.57
3134,33,2023-11-06,65,54,26.77
3135,35,2023-11-06,23,156,30.3
3136,36,2023-11-06,121,306,9.63
3137,38,2023-11-06,136,60,29.72
3138,39,2023-11-06,182,259,33.38
3139,40,2023-11-06,183,25,10.03
3140,42,2023-11-06,121,279,39.28
3141,43,2023-11-06,219,56,34.9
3142,44,2023-11-06,171,148,51.49
3143,47,2023-11-06,154,111,10.04
3144,49,2023-11-06,175,82,52.2
3145,50,2023-11-06,17,50,22.18
3146,51,2023-11-06,35,153,42.31
3147,53,2023-11-06,9,69,39.35
3148,55,2023-11-06,191,79,45.54
3149,57,2023-11-06,125,127,35.43
3150,59,2023-11-06,188,70,51.6
3151,60,2023-11-06,145,66,19.64
3152,61,2023-11-06,24,45,45.95
3153,63,2023-11-06,216,212,54.25
3154,64,2023-11-06,7,204,18.14
3155,67,2023-11-06,106,140,19.45
3156,68,2023-11-06,54,64,23.99
3157,69,2023-11-06,208,36,10.66
3158,70,2023-11-06,47,82,51.5
3159,71,2023-11-06,28,28,40.8
3160,72,2023-11-06,11,151,54.3
3161,75,2023-11-06,164,73,37.28
3162,78,2023-11-06,127,13,53.09
3163,81,2023-11-06,159,171,34.23
3164,82,2023-11-06,219,114,42.66
3165,83,2023-11-06,165,57,40.13
3166,84,2023-11-06,19,246,37.53
3167,85,2023-11-06,122,25,23.66
3168,87,2023-11-06,15,185,113.22
3169,90,2023-11-06,57,44,125.46
3170,91,2023-11-06,120,48,90.66
3171,92,2023-11-06,182,138,137.88
3172,95,2023-11-06,75,59,113.71
3173,97,2023-11-06,171,75,99.77
3174,98,2023-11-06,129,95,157.09
3175,100,2023-11-06,166,44,140.8
3176,102,2023-11-06,168,111,175.2
3177,106,2023-11-06,164,79,175.98
3178,107,2023-11-06,181,176,152.19
3179,108,2023-11-06,68,159,131.22
3180,109,2023-11-06,56,105,194.77
3181,113,2023-11-06,1,144,76.92
3182,114,2023-11-06,120,72,44.54
3183,115,2023-11-06,214,97,99.44
3184,116,2023-11-06,152,41,120.8
3185,117,2023-11-06,41,180,149.64
3186,118,2023-11-06,198,126,69.22
3187,120,2023-11-06,195,100,141.33
3188,122,2023-11-06,88,390,28.64
3189,124,2023-11-06,186,93,42.51
3190,126,2023-11-06,105,255,133.01
3191,127,2023-11-06,167,126,126.88
3192,129,2023-11-06,126,100,118.25
3193,131,2023-11-06,119,78,34.32
3194,132,2023-11-06,173,124,142.99
3195,135,2023-11-06,210,39,35.69
3196,137,2023-11-06,92,98,167.64
3197,139,2023-11-06,185,96,68.82
3198,141,2023-11-06,155,45,110.2
3199,142,2023-11-06,130,38,148.84
3200,144,2023-11-06,151,300,154.2
3201,146,2023-11-06,22,294,89.64
3202,147,2023-11-06,176,77,66.94
3203,150,2023-11-06,130,55,59.93
3204,151,2023-11-06,72,19,87.26
3205,154,2023-11-06,202,195,39.12
3206,155,2023-11-06,106,45,109.86
3207,157,2023-11-06,4,129,47.13
3208,158,2023-11-06,137,92,23.15
3209,160,2023-11-06,66,55,103.7
3210,161,2023-11-06,193,113,58.98
3211,163,2023-11-06,94,226,65.71
3212,164,2023-11-06,33,147,33.63
3213,166,2023-11-06,28,49,74.55
3214,167,2023-11-06,25,51,62.01
3215,168,2023-11-06,30,169,48.56
3216,169,2023-11-06,89,133,28.37
3217,1,2023-11-13,102,90,44.08
3218,3,2023-11-13,164,52,15.17
3219,7,2023-11-13,115,23,45.81
3220,10,2023-11-13,69,120,14.97
3221,11,2023-11-13,8,264,28.15
3222,13,2023-11-13,99,79,40.53
3223,14,2023-11-13,104,158,33.04
3224,15,2023-11-13,120,88,43.37
3225,16,2023-11-13,94,194,38.41
3226,19,2023-11-13,106,98,46.48
3227,21,2023-11-13,86,95,13.09
3228,22,2023-11-13,118,135,16.35
3229,23,2023-11-13,190,144,39.1
3230,24,2023-11-13,98,96,31.98
3231,25,2023-11-13,139,41,44.27
3232,26,2023-11-13,28,122,25.74
3233,27,2023-11-13,27,101,11.52
3234,30,2023-11-13,83,55,36.0
3235,31,2023-11-13,87,130,45.49
3236,33,2023-11-13,205,108,26.07
3237,35,2023-11-13,211,52,30.59
3238,36,2023-11-13,41,232,9.79
3239,37,2023-11-13,172,25,30.74
3240,39,2023-11-13,190,225,32.51
3241,41,2023-11-13,15,41,52.95
3242,42,2023-11-13,71,84,38.96
3243,44,2023-11-13,52,435,51.88
3244,46,2023-11-13,94,39,38.79
3245,48,2023-11-13,4,49,14.01
3246,49,2023-11-13,204,41,50.82
3247,54,2023-11-13,8,111,24.57
3248,55,2023-11-13,130,15,44.92
3249,56,2023-11-13,81,55,9.75
3250,57,2023-11-13,41,318,34.54
3251,61,2023-11-13,91,240,47.07
3252,67,2023-11-13,2,119,19.7
3253,68,2023-11-13,49,56,23.79
3254,69,2023-11-13,122,70,10.45
3255,70,2023-11-13,48,75,50.27
3256,72,2023-11-13,128,101,52.68
3257,75,2023-11-13,66,118,37.33
3258,76,2023-11-13,108,55,18.62
3259,82,2023-11-13,146,119,42.94
3260,84,2023-11-13,75,91,39.18
3261,87,2023-11-13,192,102,109.99
3262,88,2023-11-13,100,165,168.64
3263,89,2023-11-13,200,75,157.86
3264,95,2023-11-13,152,96,112.31
3265,97,2023-11-13,32,122,99.32
3266,99,2023-11-13,143,54,184.86
3267,101,2023-11-13,7,159,117.19
3268,105,2023-11-13,166,21,103.18
3269,106,2023-11-13,53,192,169.76
3270,107,2023-11-13,101,89,147.75
3271,108,2023-11-13,29,213,134.64
3272,109,2023-11-13,42,253,189.97
3273,116,2023-11-13,51,95,119.44
3274,117,2023-11-13,174,89,151.53
3275,119,2023-11-13,125,40,61.34
3276,122,2023-11-13,56,112,29.82
3277,124,2023-11-13,146,87,41.46
3278,126,2023-11-13,113,93,133.06
3279,127,2023-11-13,153,294,126.37
3280,132,2023-11-13,99,94,143.83
3281,143,2023-11-13,170,40,140.15
3282,144,2023-11-13,125,65,148.06
3283,145,2023-11-13,42,118,32.61
3284,146,2023-11-13,45,89,91.82
3285,148,2023-11-13,136,60,40.25
3286,149,2023-11-13,115,17,74.23
3287,153,2023-11-13,160,47,68.97
3288,155,2023-11-13,38,42,109.39
3289,156,2023-11-13,118,135,99.13
3290,157,2023-11-13,109,94,48.54
3291,158,2023-11-13,3,176,23.62
3292,160,2023-11-13,103,19,102.21
3293,161,2023-11-13,152,126,59.72
3294,163,2023-11-13,177,123,64.37
3295,164,2023-11-13,135,40,33.98
3296,165,2023-11-13,89,81,113.28
3297,167,2023-11-13,107,73,61.15
3298,169,2023-11-13,55,147,27.62
3299,1,2023-11-20,201,138,44.13
3300,3,2023-11-20,110,77,14.76
3301,5,2023-11-20,38,98,37.39
3302,9,2023-11-20,50,176,20.18
3303,10,2023-11-20,81,108,15.61
3304,14,2023-11-20,139,89,33.15
3305,15,2023-11-20,50,244,43.48
3306,16,2023-11-20,13,100,39.02
3307,17,2023-11-20,27,50,9.03
3308,19,2023-11-20,205,108,46.35
3309,21,2023-11-20,114,145,12.77
3310,23,2023-11-20,203,51,39.49
3311,25,2023-11-20,117,122,43.93
3312,26,2023-11-20,188,138,24.82
3313,27,2023-11-20,74,145,11.76
3314,28,2023-11-20,219,73,44.81
3315,31,2023-11-20,212,136,44.88
3316,32,2023-11-20,174,67,36.62
3317,33,2023-11-20,173,93,25.94
3318,34,2023-11-20,36,95,44.73
3319,39,2023-11-20,44,131,34.05
3320,42,2023-11-20,173,144,38.77
3321,43,2023-11-20,51,33,35.27
3322,44,2023-11-20,185,116,52.35
3323,46,2023-11-20,121,162,37.5
3324,47,2023-11-20,159,132,10.04
3325,48,2023-11-20,157,70,13.99
3326,49,2023-11-20,126,63,51.67
3327,57,2023-11-20,194,109,35.69
3328,58,2023-11-20,113,58,16.59
3329,59,2023-11-20,150,58,52.69
3330,60,2023-11-20,161,104,18.96
3331,61,2023-11-20,167,156,46.97
3332,63,2023-11-20,164,137,56.36
3333,64,2023-11-20,45,73,18.22
3334,66,2023-11-20,220,77,45.62
3335,67,2023-11-20,145,84,19.96
3336,68,2023-11-20,112,87,23.57
3337,70,2023-11-20,138,91,49.35
3338,71,2023-11-20,26,141,40.16
3339,72,2023-11-20,23,262,55.14
3340,73,2023-11-20,139,83,37.07
3341,74,2023-11-20,181,25,36.88
3342,76,2023-11-20,5,54,18.8
3343,77,2023-11-20,114,34,33.4
3344,82,2023-11-20,50,270,43.44
3345,84,2023-11-20,4,149,38.12
3346,87,2023-11-20,197,103,109.44
3347,90,2023-11-20,121,201,123.96
3348,91,2023-11-20,201,81,92.85
3349,92,2023-11-20,194,57,142.92
3350,93,2023-11-20,67,25,175.33
3351,97,2023-11-20,141,140,102.3
3352,99,2023-11-20,35,174,181.77
3353,100,2023-11-20,108,43,139.25
3354,103,2023-11-20,106,35,121.1
3355,104,2023-11-20,111,39,118.54
3356,105,2023-11-20,65,24,101.78
3357,106,2023-11-20,189,55,176.01
3358,107,2023-11-20,76,142,149.98
3359,108,2023-11-20,36,95,135.0
3360,109,2023-11-20,205,160,190.75
3361,111,2023-11-20,129,97,99.47
3362,113,2023-11-20,131,111,75.97
3363,114,2023-11-20,83,50,43.48
3364,116,2023-11-20,136,74,121.25
3365,117,2023-11-20,134,115,147.4
3366,119,2023-11-20,74,58,59.5
3367,122,2023-11-20,62,248,28.83
3368,123,2023-11-20,166,41,162.68
3369,127,2023-11-20,201,89,129.13
3370,128,2023-11-20,208,86,35.15
3371,130,2023-11-20,4,57,48.64
3372,132,2023-11-20,162,144,140.55
3373,134,2023-11-20,41,201,97.21
3374,136,2023-11-20,145,12,126.05
3375,137,2023-11-20,123,210,162.45
3376,138,2023-11-20,193,18,91.18
3377,139,2023-11-20,74,85,67.03
3378,143,2023-11-20,51,69,138.91
3379,147,2023-11-20,198,171,64.36
3380,149,2023-11-20,85,144,73.92
3381,151,2023-11-20,83,57,85.88
3382,152,2023-11-20,143,54,30.07
3383,154,2023-11-20,115,130,39.52
3384,155,2023-11-20,120,93,108.43
3385,157,2023-11-20,25,121,46.78
3386,158,2023-11-20,217,145,23.2
3387,159,2023-11-20,155,82,108.83
3388,161,2023-11-20,100,447,61.55
3389,163,2023-11-20,194,131,65.33
3390,164,2023-11-20,166,69,33.0
3391,165,2023-11-20,131,142,111.95
3392,166,2023-11-20,160,76,73.34
3393,168,2023-11-20,30,232,47.62
3394,169,2023-11-20,88,378,28.87
3395,1,2023-11-27,161,216,44.42
3396,4,2023-11-27,33,158,8.53
3397,5,2023-11-27,163,85,37.27
3398,6,2023-11-27,15,54,11.93
3399,10,2023-11-27,104,156,15.01
3400,11,2023-11-27,126,101,27.55
3401,12,2023-11-27,94,84,34.44
3402,13,2023-11-27,83,122,40.38
3403,14,2023-11-27,62,75,32.91
3404,15,2023-11-27,207,87,44.76
3405,16,2023-11-27,55,174,37.74
3406,17,2023-11-27,57,45,8.71
3407,20,2023-11-27,190,93,19.35
3408,21,2023-11-27,212,67,12.64
3409,23,2023-11-27,93,89,39.09
3410,24,2023-11-27,133,42,32.56
3411,26,2023-11-27,165,268,25.61
3412,27,2023-11-27,54,126,11.84
3413,28,2023-11-27,97,42,43.4
3414,30,2023-11-27,187,46,35.99
3415,31,2023-11-27,37,142,46.92
3416,33,2023-11-27,216,174,26.52
3417,34,2023-11-27,35,75,44.96
3418,35,2023-11-27,107,90,29.67
3419,36,2023-11-27,212,93,10.02
3420,38,2023-11-27,55,127,29.33
3421,39,2023-11-27,164,138,33.66
3422,40,2023-11-27,213,35,10.54
3423,41,2023-11-27,209,42,54.03
3424,42,2023-11-27,191,216,39.78
3425,44,2023-11-27,185,128,50.79
3426,47,2023-11-27,47,117,10.07
3427,48,2023-11-27,54,84,14.53
3428,49,2023-11-27,212,92,52.49
3429,50,2023-11-27,109,81,22.38
3430,51,2023-11-27,148,169,42.79
3431,52,2023-11-27,66,50,21.46
3432,53,2023-11-27,4,55,40.13
3433,54,2023-11-27,50,88,25.46
3434,56,2023-11-27,182,30,10.05
3435,57,2023-11-27,103,119,35.1
3436,60,2023-11-27,9,52,18.89
3437,61,2023-11-27,135,66,46.1
3438,63,2023-11-27,45,114,54.49
3439,64,2023-11-27,79,46,18.0
3440,65,2023-11-27,130,42,48.96
3441,67,2023-11-27,56,90,20.18
3442,68,2023-11-27,180,84,23.92
3443,72,2023-11-27,119,82,53.48
3444,73,2023-11-27,109,56,36.65
3445,75,2023-11-27,7,213,37.49
3446,76,2023-11-27,118,95,18.91
3447,78,2023-11-27,26,33,52.71
3448,80,2023-11-27,164,59,24.67
3449,82,2023-11-27,169,244,43.06
3450,84,2023-11-27,8,217,39.52
3451,85,2023-11-27,30,58,24.33
3452,86,2023-11-27,113,74,168.6
3453,87,2023-11-27,110,147,111.67
3454,89,2023-11-27,210,12,164.77
3455,90,2023-11-27,40,147,121.91
3456,91,2023-11-27,169,111,90.38
3457,95,2023-11-27,4,48,114.7
3458,99,2023-11-27,125,68,187.1
3459,100,2023-11-27,181,37,141.4
3460,102,2023-11-27,15,261,174.9
3461,106,2023-11-27,15,180,175.07
3462,107,2023-11-27,126,118,149.09
3463,109,2023-11-27,73,216,191.71
3464,113,2023-11-27,142,53,77.2
3465,115,2023-11-27,36,45,101.43
3466,120,2023-11-27,175,66,143.28
3467,121,2023-11-27,217,51,26.41
3468,122,2023-11-27,130,138,29.85
3469,124,2023-11-27,148,176,42.98
3470,126,2023-11-27,215,210,134.56
3471,128,2023-11-27,48,49,34.61
3472,132,2023-11-27,22,195,141.54
3473,141,2023-11-27,151,120,108.29
3474,145,2023-11-27,182,160,32.55
3475,147,2023-11-27,17,54,65.52
3476,148,2023-11-27,74,72,40.2
3477,150,2023-11-27,181,171,58.63
3478,154,2023-11-27,76,74,39.24
3479,155,2023-11-27,21,71,109.39
3480,157,2023-11-27,188,96,48.66
3481,158,2023-11-27,170,108,23.4
3482,159,2023-11-27,123,231,105.32
3483,160,2023-11-27,85,174,102.85
3484,161,2023-11-27,219,128,60.02
3485,163,2023-11-27,92,127,65.3
3486,165,2023-11-27,78,163,112.22
3487,166,2023-11-27,67,66,75.2
3488,167,2023-11-27,152,56,62.11
3489,168,2023-11-27,98,146,47.75
3490,169,2023-11-27,18,123,27.88
3491,1,2023-12-04,134,154,44.42
3492,2,2023-12-04,116,12,18.22
3493,3,2023-12-04,219,88,14.68
3494,5,2023-12-04,6,48,36.83
3495,9,2023-12-04,9,66,21.03
3496,10,2023-12-04,154,232,15.12
3497,11,2023-12-04,98,98,28.23
3498,12,2023-12-04,71,37,35.06
3499,14,2023-12-04,93,67,32.75
3500,16,2023-12-04,203,84,38.93
3501,19,2023-12-04,184,50,47.72
3502,20,2023-12-04,10,160,18.78
3503,21,2023-12-04,179,201,12.83
3504,22,2023-12-04,82,223,16.56
3505,23,2023-12-04,186,95,38.56
3506,25,2023-12-04,86,86,43.68
3507,26,2023-12-04,152,128,25.46
3508,27,2023-12-04,180,136,11.56
3509,28,2023-12-04,4,79,43.42
3510,30,2023-12-04,162,113,34.71
3511,31,2023-12-04,72,145,46.5
3512,32,2023-12-04,199,147,37.38
3513,33,2023-12-04,62,115,25.9
3514,34,2023-12-04,64,162,44.79
3515,36,2023-12-04,121,304,9.56
3516,37,2023-12-04,187,17,29.84
3517,39,2023-12-04,193,99,33.69
3518,42,2023-12-04,22,345,39.39
3519,44,2023-12-04,209,399,51.51
3520,45,2023-12-04,211,45,17.19
3521,47,2023-12-04,96,59,9.92
3522,48,2023-12-04,28,74,14.53
3523,51,2023-12-04,26,192,42.05
3524,53,2023-12-04,216,138,38.87
3525,56,2023-12-04,75,49,10.03
3526,57,2023-12-04,169,198,34.82
3527,58,2023-12-04,88,150,16.68
3528,59,2023-12-04,83,56,53.29
3529,61,2023-12-04,4,92,46.37
3530,63,2023-12-04,129,117,55.83
3531,64,2023-12-04,197,70,17.86
3532,65,2023-12-04,183,84,49.16
3533,66,2023-12-04,173,55,47.15
3534,67,2023-12-04,20,270,20.1
3535,68,2023-12-04,40,75,23.64
3536,69,2023-12-04,180,23,10.69
3537,70,2023-12-04,136,40,49.8
3538,71,2023-12-04,208,11,39.11
